BREAK_DATE,BREAK_YEAR,LON,LAT
1991/08/13,1991,-79.4537409169,43.7881633081
1992/01/18,1992,-79.4651593744,43.7881933638
2009/09/27,2009,-79.4650968137,43.788206696
1995/07/22,1995,-79.4319116739,43.7882129806
1994/01/20,1994,-79.4318968473,43.788216221
2015/03/02,2015,-79.4358938236,43.7882673445
2001/09/19,2001,-79.4646844493,43.7882946032
2001/09/18,2001,-79.4645452073,43.7883242835
1992/02/22,1992,-79.4558049462,43.7883702305
2000/02/12,2000,-79.4311840903,43.7883716053
1995/03/06,1995,-79.4268715001,43.7883744525
1995/02/22,1995,-79.4268566355,43.7883778181
2012/04/19,2012,-79.4353947893,43.7883778718
1994/01/24,1994,-79.4353777108,43.7883817325
2016/11/05,2016,-79.4352679573,43.7884065521
1994/02/02,1994,-79.4308072388,43.7884535448
2000/05/11,2000,-79.4510144261,43.7884711144
1995/01/22,1995,-79.4349711447,43.7884736613
1993/02/23,1993,-79.4263419795,43.7884943665
1994/07/18,1994,-79.4305676176,43.788506196
1996/04/16,1996,-79.4538686291,43.7885266391
1991/01/17,1991,-79.4261624978,43.7885350133
1991/01/06,1991,-79.4506543702,43.7885495311
2000/11/17,2000,-79.434624951,43.7885519327
2012/04/24,2012,-79.4506407482,43.7885525853
2015/03/20,2015,-79.4505281257,43.7885771274
2005/12/27,2005,-79.429993633,43.7886344643
2007/07/17,2007,-79.4342187642,43.7886433432
2014/02/11,2014,-79.4501697735,43.7886556787
1997/11/30,1997,-79.450095599,43.7886720336
2005/02/07,2005,-79.4296880271,43.7887029771
1992/07/01,1992,-79.4499310974,43.7887083047
2014/02/23,2014,-79.4498052915,43.7887360457
2007/01/14,2007,-79.4520837814,43.7887561349
2009/10/16,2009,-79.449667898,43.7887663365
2007/02/06,2007,-79.4292741674,43.7887957682
2014/02/07,2014,-79.4333328633,43.7888416411
1990/11/24,1990,-79.4390516666,43.7889149338
2014/01/29,2014,-79.4282313409,43.789025514
1990/01/07,1990,-79.4320931715,43.7891126399
1995/04/12,1995,-79.4315625373,43.7892308702
1998/12/25,1998,-79.4315476974,43.7892341735
2012/02/24,2012,-79.4357858805,43.7892423107
1991/11/09,1991,-79.4444410709,43.789244831
1990/09/20,1990,-79.4516778824,43.7892654945
2005/11/12,2005,-79.4313623106,43.7892754827
1998/12/17,1998,-79.4313474707,43.789278795
2002/06/01,2002,-79.4442616608,43.7892860742
2011/03/18,2011,-79.4257355264,43.7893047348
1996/09/23,1996,-79.444178641,43.7893051609
2015/03/10,2015,-79.4269691303,43.7893078823
2003/01/19,2003,-79.4267225644,43.789362366
1996/07/12,1996,-79.4497012211,43.7893624385
1990/11/26,1990,-79.4511848878,43.7893691105
1991/06/09,1991,-79.4510291721,43.7894020753
1991/02/01,1991,-79.4437354922,43.7894058991
1990/01/22,1990,-79.450967358,43.7894151714
2014/01/13,2014,-79.4436819084,43.7894181196
2014/01/29,2014,-79.4264350953,43.7894258907
1998/08/28,1998,-79.449746556,43.7894697706
2005/02/06,2005,-79.4261955135,43.789478832
1995/07/16,1995,-79.4505278344,43.7895100892
1994/01/18,1994,-79.4505130083,43.7895133049
1993/02/25,1993,-79.4260242837,43.7895166666
1999/05/08,1999,-79.4260094438,43.7895199421
2008/02/11,2008,-79.4302354398,43.7895284426
2011/02/02,2011,-79.4393267663,43.7895694057
1990/01/27,1990,-79.4300499777,43.7895705943
1992/10/21,1992,-79.4493506494,43.7897656291
1998/01/24,1998,-79.4289677345,43.789810068
1997/11/08,1997,-79.4287844389,43.7898489336
1998/09/21,1998,-79.4329968752,43.789858023
2000/12/17,2000,-79.432982023,43.7898613355
2000/02/29,2000,-79.4329671709,43.789864648
2000/01/01,2000,-79.4439587504,43.7898984347
2013/01/07,2013,-79.4328026007,43.7899013389
2000/03/01,2000,-79.4326324436,43.7899392729
1999/04/07,1999,-79.4326175913,43.7899425853
2003/03/25,2003,-79.4394935029,43.7900122314
1992/01/18,1992,-79.4280160791,43.7900243344
1991/01/15,1991,-79.4278047778,43.7900717671
2003/01/17,2003,-79.4394996404,43.7901526983
2007/12/25,2007,-79.427436289,43.7901544886
2004/06/12,2004,-79.4272753978,43.7901906033
2005/01/20,2005,-79.4260008191,43.7902059485
2004/11/24,2004,-79.43948869,43.7902325062
1999/11/12,1999,-79.4461469228,43.7902476217
1996/01/20,1996,-79.446274322,43.7902751618
2004/01/27,2004,-79.4311339916,43.7902779952
2003/02/21,2003,-79.4467899238,43.7903019465
1999/12/17,1999,-79.4388995543,43.7904021304
1993/02/15,1993,-79.4547399396,43.7904183478
1999/02/14,1999,-79.4546915095,43.7904290218
2003/03/17,2003,-79.4546388789,43.7904406211
2007/03/10,2007,-79.4302472041,43.7904754183
2009/01/15,2009,-79.4302410037,43.7904767982
2001/02/11,2001,-79.4259441494,43.7904922022
1995/01/16,1995,-79.4394046954,43.7904955572
1992/12/20,1992,-79.4257405245,43.7905394929
2008/11/17,2008,-79.4380387203,43.790596869
1991/01/31,1991,-79.4296795181,43.7906016894
2015/03/05,2015,-79.4366946147,43.790604065
2003/10/01,2003,-79.4252291513,43.7906514208
1998/01/31,1998,-79.4452481804,43.7906688695
2015/02/04,2015,-79.4533869444,43.7907165619
1992/12/14,1992,-79.4248673086,43.7907306207
1996/02/21,1996,-79.4248524809,43.79073386
1994/04/29,1994,-79.4379340258,43.7907410194
1992/01/28,1992,-79.4393135451,43.7907428874
1994/06/06,1994,-79.433186614,43.7907653378
1996/03/21,1996,-79.4247029108,43.790766595
1990/01/28,1990,-79.4328395627,43.7908439333
2011/02/02,2011,-79.4327730397,43.7908589992
2016/10/17,2016,-79.4440471266,43.790874697
2011/04/19,2011,-79.4241582348,43.7908857693
1990/05/27,1990,-79.4326241931,43.7908927059
2009/11/08,2009,-79.4392861712,43.7909499529
1993/10/07,1993,-79.4368193265,43.7909670947
